region,LBMB011,LBMB043,LBMB198,LBMB200,LBMB203,LBMB204,LBMB205,LBMB206,LBMB207,LBMB208,LBMB210,LBMB211,LBMB212,LBMB213,LBMB216,LBMB217,LBMB218,LBMB219,LBMB220,LBMB221,LBMB222,LBMB223,LBMB224,LBMB225,LBMB226,LBMB227,LBMB228,LBMB229,LBMB230,LBMB231,LBMB232,LBMB233,LBMB234,LBMB235,LBMB236,LBMB237,LBMB238,LBMB239,LBMB240,LBMB241,LBMB242,LBMB243,LBMB244,LBMB245,LBMB246,LBMB247,LBMB248,LBMB249,MB001A,MB004A,MB005A,MB007A,MB008A,MB009A,MB011A,MB012A,MB015A,MB016A,MB017A,MB018A,MB020A,MB021A,MB022A,MB023A,MB025A,MB028A,MB029A,MB030A,MB031A,MB032A,MB037A,MB039A,MB042A,MB045A,MB053A,LBHC018,CRCC83,CRCC86,CRCC90,LBHC029,LBHC030,LBHC033,LBHC022,LBHC046,LBHC050,LBHC051,LBHC052,LBHC055,LBHC056,LBHC044,LBHC054,LBHC060,LBHC062,LBHC064,LBHC065,LBHC066,LBHC068,LBHC071,LBHC073,CRCC100,CRCC101,CRCC107,CRCC11,CRCC4,CRCC5,CRCC7,CRCC8,CRCC9,CRCC97,CRCC108,CRCC109,CRCC110,CRCC111,LBGS006,LBGS009,LBGS013,LBGS015,LBGS016,LBGS017,LBGS019,LBGS021,LBGS027,LBGS033,LBGS036,LBGS042,LBGS065,LBGS066,LBGS067,LBGS089,LBGS092,LBGS096,LBGS098,LBGS099,LBGS106,LBGS109,CRCC12,LBGS111
134,3.0769230769230784,6.306306306306304,7.272727272727266,1.8404907975460103,15.272727272727266,0.0,0.90497737556561,3.2051282051282057,1.016949152542373,2.702702702702704,0.0,0.0,3.1746031746031744,11.641791044776111,0.9803921568627452,48.38709677419355,9.659090909090914,1.2237762237762249,2.1739130434782608,11.589403973509924,3.0100334448160524,24.85714285714286,0.0,0.0,1.176470588235295,1.2875536480686696,1.7751479289940806,9.297052154195011,1.0,11.453744493392067,0.0,0.0,4.220779220779222,75.86206896551724,8.637873754152832,0.9009009009009006,16.342412451361856,3.0848329048843186,6.162464985994402,1.13314447592068,14.285714285714286,4.166666666666665,0.0,2.0833333333333344,4.679802955665025,0.0,5.2631578947368425,8.847184986595172,6.57596371882086,11.111111111111107,0.6622516556291391,0.0,12.445414847161569,20.20460358056266,1.4084507042253538,2.0920502092050217,0.0,1.357466063348418,15.352697095435694,0.0,11.40939597315436,20.46979865771813,9.715857011915672,24.770642201834864,1.707779886148008,24.279835390946506,0.0,9.009009009009008,1.11111111111111,0.0,2.4242424242424248,1.020408163265306,16.78321678321678,18.881118881118887,2.8225806451612905,1.7857142857142858,1.0526315789473693,3.2051282051282075,0.0,2.0036429872495445,0.0,0.0,18.749999999999996,1.0989010989010983,0.0,4.240282685512368,3.0303030303030303,2.020202020202021,25.92592592592593,9.743589743589745,0.0,3.067484662576688,3.404255319148936,2.262443438914026,8.455882352941178,19.91525423728813,14.084507042253522,8.152173913043477,0.9950248756218898,27.31277533039648,9.459459459459458,2.4539877300613515,2.826855123674909,1.3888888888888888,3.1578947368421053,30.75,10.655737704918035,9.523809523809524,0.0,4.838709677419357,7.999999999999998,4.232804232804234,8.936170212765951,1.1494252873563242,3.478260869565219,1.84331797235023,13.996889580093324,1.6216216216216222,2.369668246445501,0.7812499999999997,13.486842105263156,0.8595988538681947,8.275862068965525,21.01265822784809,10.332103321033207,4.901960784313727,2.8409090909090944,7.758620689655177,3.50877192982456,1.020408163265306,1.7114914425427878,16.393442622950815,1.2605042016806718,2.071823204419891,2.432432432432432,5.322128851540614,22.119815668202776
135,2.2727272727272703,2.542372881355932,29.62962962962963,2.127659574468088,55.78947368421053,2.2727272727272774,18.589743589743595,2.8747433264887063,5.952380952380952,16.666666666666686,8.955223880597012,0.0,11.180124223602489,3.869047619047621,4.545454545454546,0.0,5.128205128205133,4.329004329004325,2.994011976047905,6.779661016949159,2.1352313167259807,5.804749340369397,0.0,4.87804878048781,0.8928571428571435,7.692307692307696,2.127659574468085,9.074074074074076,18.840579710144937,1.7094017094017102,3.7267080745341614,4.929577464788729,35.37906137184116,6.060606060606068,7.964601769911504,5.089820359281436,2.1875,3.50877192982456,37.362637362637365,4.255319148936169,8.29694323144105,5.027932960893855,0.0,25.263157894736853,0.0,2.702702702702705,4.545454545454546,8.221797323135757,4.927536231884062,0.0,18.75,26.31578947368421,0.8658008658008661,10.070257611241216,0.0,1.255230125523013,20.512820512820515,3.448275862068965,2.475247524752473,8.0,0.0,9.19540229885058,3.522012578616353,0.0,13.095238095238091,6.551724137931035,10.975609756097557,4.926108374384238,5.236907730673318,18.51851851851853,3.703703703703707,2.8735632183908044,2.057613168724281,5.1020408163265305,10.666666666666664,4.6242774566473965,5.154639175257732,7.142857142857143,7.142857142857143,4.046242774566472,10.447761194029844,5.769230769230769,3.370786516853932,9.999999999999996,2.590673575129532,6.779661016949152,0.0,4.8,7.894736842105271,4.591836734693874,9.090909090909095,6.250000000000002,0.0,8.588957055214717,22.22222222222222,6.122448979591836,0.0,0.0,1.5625,12.530712530712533,6.315789473684214,6.194690265486723,3.4749034749034764,0.3921568627450976,3.125,14.999999999999998,0.8928571428571427,0.0,15.789473684210526,4.5,2.980132450331124,2.1978021978022,1.098901098901098,1.7094017094017109,4.009433962264152,6.484641638225255,3.414634146341464,7.594936708860759,2.912621359223304,6.060606060606063,3.4068136272545098,4.361370716510901,9.33333333333333,1.4028056112224436,2.094240837696335,3.164556962025318,3.806228373702421,1.3888888888888902,2.816901408450704,4.301075268817203,4.444444444444447,3.333333333333332,6.844106463878324,3.687315634218287,6.873614190687359,2.6905829596412545,2.8985507246376816
136,94.28571428571428,98.24561403508773,100.0,95.77464788732394,94.72140762463344,91.39784946236556,93.51351351351352,97.4025974025974,97.25557461406518,94.4186046511628,95.03105590062113,93.25153374233128,95.25065963060686,97.6878612716763,96.69811320754717,86.86131386861314,99.0,96.66666666666669,93.96551724137932,95.91836734693877,99.0521327014218,92.8,95.02762430939228,95.91836734693878,93.93939393939394,96.0,90.94488188976378,97.9495268138801,93.38235294117648,92.9245283018868,100.0,96.07843137254902,95.78651685393258,89.74358974358974,98.159509202454,97.1830985915493,99.46808510638296,97.5728155339806,95.1841359773371,94.96855345911948,99.31972789115646,97.98657718120803,100.0,96.29629629629628,97.61904761904762,95.94594594594597,96.7741935483871,94.69026548672568,92.80575539568343,98.17073170731707,100.0,100.0,97.62962962962963,94.87179487179488,90.625,96.51162790697674,99.23954372623574,97.26027397260276,92.63456090651556,96.5079365079365,93.0,97.11286089238844,94.20415224913496,100.0,97.3568281938326,88.64353312302839,94.9367088607595,96.44970414201184,95.18072289156626,100.0,94.73684210526316,98.63945578231292,96.73202614379085,95.41284403669724,97.83393501805054,97.54601226993866,92.6605504587156,95.18072289156626,94.54545454545456,96.32892804698972,95.58823529411764,100.0,100.0,100.0,90.3225806451613,88.60759493670886,100.0,100.0,92.85714285714286,97.87234042553192,94.40993788819875,97.72727272727272,93.75,93.28358208955224,96.56862745098036,96.03960396039604,95.48022598870055,93.33333333333331,97.03703703703704,93.84615384615384,97.38372093023256,96.7741935483871,95.55555555555556,93.048128342246,95.54455445544556,97.24137931034484,91.2162162162162,100.0,99.1869918699187,97.6,97.81659388646288,97.5206611570248,100.0,91.3793103448276,95.14563106796116,95.59748427672956,98.828125,84.70588235294117,96.27659574468083,95.625,96.53179190751445,94.3181818181818,97.5609756097561,99.09909909909908,96.72131147540983,98.4,93.27731092436974,93.33333333333331,99.4318181818182,100.0,98.50299401197604,93.87755102040816,97.93103448275862,97.54901960784316,96.13259668508287,90.66666666666669,100.0
137,0.0,1.1811023622047243,0.0,0.0,0.0,0.0,0.0,0.4694835680751171,0.0,0.0,0.0,0.0,0.0,2.290076335877864,1.5384615384615383,0.0,10.294117647058824,0.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875739644970409,0.0,2.9411764705882355,0.0,0.0,0.0,0.0,8.823529411764707,0.0,4.651162790697672,3.1847133757961776,0.0,4.878048780487805,0.0,3.999999999999996,0.0,25.00000000000001,2.083333333333333,0.0,0.0,13.068181818181811,6.250000000000003,0.0,0.0,0.0,7.446808510638304,11.44578313253012,0.0,0.0,4.3478260869565215,0.0,2.702702702702704,0.0,9.090909090909092,0.8695652173913041,0.0,14.285714285714286,8.695652173913043,0.0,0.0,0.0,0.0,0.0,2.702702702702702,0.0,0.0,4.000000000000004,0.0,10.000000000000002,0.0,0.0,0.0,2.7522935779816526,0.0,0.0,0.0,2.127659574468083,1.5384615384615414,4.854368932038836,10.0,0.0,0.0,0.0,0.0,0.0,13.333333333333345,0.0,7.272727272727271,1.7699115044247782,0.0,2.5316455696202533,17.241379310344836,2.1857923497267766,8.988764044943828,0.0,1.9736842105263124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636327,2.5157232704402506,0.0,0.0,2.3437500000000018,1.8348623853211004,0.0,1.1834319526627215,2.2123893805309685,5.633802816901411,6.976744186046508,2.020202020202018,0.5263157894736842,0.0,2.857142857142857,0.8547008547008547,8.571428571428568,4.2372881355932215,3.883495145631068,10.791366906474824,1.6260162601626016,0.0,4.195804195804197,5.531914893617018,1.7045454545454577,2.5641025641025643
138,3.2608695652173942,1.1811023622047243,0.0,0.0,0.0,0.0,3.125,0.0,1.498127340823971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.9917355371900822,0.0,2.5641025641025634,0.0,0.0,0.0,46.15384615384615,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408450704225355,0.0,0.0,0.0,4.545454545454543,0.0,0.0,0.0,0.8583690987124442,0.0,0.0,2.068965517241381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1811023622047243,0.0,0.0,0.8130081300813008,0.0,0.0,0.0,0.0,2.2922636103151857,4.3478260869565215,0.0,0.0,0.2252252252252251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44444444444444,1.4705882352941193,0.0,2.247191011235955,0.8333333333333331,2.64550264550264,0.0,0.0,0.0,24.999999999999996,0.0,0.0,0.0,0.0,2.4691358024691388,0.0,2.7777777777777795,0.0,0.0,0.0,0.0,21.12676056338028,0.0,0.0,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102040816326533,0.5813953488372091,0.0
139,0.0,11.3821138211382,10.000000000000004,0.0,16.428571428571427,0.0,4.918032786885248,0.9090909090909084,6.382978723404251,0.0,6.481481481481484,0.0,8.150470219435737,4.026845637583892,8.18181818181818,5.357142857142852,4.854368932038834,4.347826086956523,0.947867298578199,13.636363636363637,6.578947368421049,4.545454545454549,0.0,0.0,3.649635036496352,1.7241379310344829,7.964601769911502,21.86046511627905,0.0,11.965811965811966,66.66666666666667,4.166666666666663,1.5151515151515145,0.0,5.172413793103447,35.416666666666664,4.109589041095889,3.846153846153843,10.144927536231886,3.260869565217396,1.117318435754191,7.692307692307685,1.408450704225351,8.045977011494255,3.9473684210526354,0.0,0.0,0.0,4.225352112676056,4.651162790697675,0.0,0.0,3.069053708439903,0.4999999999999995,0.0,10.144927536231885,3.124999999999998,18.0,10.236220472440952,0.9803921568627448,8.33333333333333,6.7073170731707314,6.12582781456953,0.0,1.4545454545454546,0.0,4.3478260869565215,4.7619047619047645,1.574803149606295,0.0,4.477611940298512,2.81690140845071,0.0,0.0,19.04761904761904,1.1173184357541894,2.631578947368421,1.4705882352941175,16.3265306122449,7.818930041152258,6.349206349206347,5.3333333333333375,7.692307692307698,7.894736842105263,2.3255813953488373,14.999999999999986,4.545454545454546,0.0,0.0,0.0,2.678571428571424,0.91743119266055,0.0,0.0,0.0,11.016949152542374,4.761904761904757,0.0,11.428571428571434,7.471264367816092,3.90625,0.0,3.448275862068957,1.2048192771084338,5.369127516778524,7.305936073059353,4.285714285714286,0.0,6.329113924050631,10.791366906474824,12.396694214876034,1.4285714285714295,27.77777777777778,0.0,4.901960784313724,6.000000000000007,21.848739495798327,8.823529411764698,5.050505050505054,8.421052631578958,0.0,0.0,10.0,20.83333333333334,0.0,3.1250000000000013,11.842105263157904,1.639344262295082,22.666666666666657,0.0,7.936507936507939,8.163265306122456,3.8461538461538463,6.338028169014073,10.526315789473694,3.105590062111799,0.0
140,0.0,1.1080332409972304,5.263157894736847,4.166666666666667,36.2962962962963,0.0,11.034482758620694,11.320754716981138,6.876790830945557,0.0,1.935483870967744,12.0,0.0,1.0638297872340423,0.0,0.0,0.0,0.4504504504504502,0.0,0.0,0.0,2.0,0.0,3.0303030303030303,6.153846153846154,25.80645161290325,0.0,4.602510460251047,0.0,15.126050420168063,0.0,0.0,4.972375690607737,3.571428571428572,3.4482758620689644,0.0,3.488372093023257,1.0810810810810831,0.9132420091324212,7.070707070707068,11.340206185567013,0.0,0.0,7.14285714285715,1.6574585635359114,0.0,7.352941176470582,1.3698630136986314,5.26315789473684,0.0,0.0,0.0,2.0958083832335324,2.824858757062146,0.0,3.921568627450971,11.904761904761903,0.0,1.6666666666666663,0.6666666666666672,0.0,0.0,6.559766763848395,2.0202020202020203,1.7045454545454548,1.5748031496063006,0.0,3.731343283582088,8.300395256916998,0.0,1.834862385321099,8.108108108108109,2.727272727272727,9.836065573770492,6.802721088435374,9.677419354838712,6.097560975609754,0.0,0.0,1.2853470437017982,1.7857142857142858,0.0,5.747126436781608,4.0,1.1363636363636351,5.128205128205129,2.127659574468085,12.244897959183673,0.0,16.66666666666666,0.0,0.819672131147541,0.0,0.8333333333333325,1.1428571428571417,5.45454545454546,3.6697247706422,5.333333333333336,0.0,0.425531914893617,2.994011976047908,8.219178082191778,1.1904761904761916,19.65811965811967,4.887218045112778,0.0,5.68181818181818,0.0,3.200000000000001,28.301886792452816,0.0,0.0,0.0,15.09433962264152,0.0,13.636363636363631,9.787234042553186,10.101010101010097,0.0,23.605150214592268,24.0,3.3707865168539324,0.0,2.0,0.0,0.0,2.061855670103093,0.0,3.225806451612909,0.0,0.6134969325153372,2.9411764705882324,12.500000000000004,2.4691358024691348,0.0,0.9999999999999996,5.128205128205129
141,100.0,96.15384615384616,87.5,80.0,100.0,100.0,72.72727272727275,90.625,95.65217391304353,100.0,100.0,100.0,92.98245614035088,94.2857142857143,86.66666666666667,100.0,90.3846153846154,98.43750000000004,94.28571428571426,90.3846153846154,100.0,100.0,94.28571428571426,100.0,100.0,100.0,100.0,92.85714285714288,100.0,100.0,100.0,92.10526315789474,100.0,100.0,100.0,98.27586206896554,100.0,94.54545454545456,100.0,94.87179487179488,96.34146341463416,94.11764705882354,100.0,93.33333333333334,100.0,82.35294117647061,100.0,100.0,94.4444444444444,100.0,100.0,100.0,93.51851851851852,98.24561403508774,0.0,91.66666666666669,100.0,100.0,97.82608695652172,92.45283018867924,100.0,93.87755102040816,96.7479674796748,100.0,94.23076923076924,91.11111111111111,100.0,92.3076923076923,89.47368421052634,100.0,100.0,100.0,95.83333333333331,66.66666666666667,82.3529411764706,96.96969696969695,100.0,83.33333333333333,100.0,100.0,100.0,100.0,96.875,96.15384615384616,100.0,0.0,92.3076923076923,78.57142857142857,100.0,100.0,86.66666666666667,94.73684210526318,80.0,100.0,92.30769230769228,93.74999999999996,91.66666666666669,100.0,100.0,97.43589743589745,96.96969696969695,92.3076923076923,100.0,100.0,90.625,95.83333333333331,100.0,100.0,96.29629629629628,100.0,100.0,100.0,100.0,100.0,100.0,93.5483870967742,93.5483870967742,83.33333333333333,93.22033898305084,100.0,94.11764705882352,95.65217391304348,100.0,100.0,100.0,100.0,100.0,100.0,90.47619047619048,100.0,97.61904761904763,100.0,100.0,83.33333333333333,100.0,98.5074626865672,66.66666666666667
142,7.569721115537846,4.310344827586208,9.311740890688258,4.043126684636119,29.936305732484083,5.442176870748298,17.316017316017312,7.798617966436325,9.948186528497402,4.092071611253195,15.062761506276146,21.804511278195488,6.874999999999997,12.556053811659194,9.259259259259265,4.34782608695652,4.330708661417323,5.8758314855875815,4.851330203442877,11.912225705329158,7.1072319201995,8.81410256410256,0.0,13.333333333333334,5.3639846743295,9.23076923076923,8.888888888888886,13.280562884784525,9.523809523809524,7.171314741035859,5.223880597014925,7.142857142857145,15.65557729941292,10.869565217391298,6.506849315068489,10.937499999999996,6.697459584295607,8.992094861660075,9.811320754716984,5.119453924914677,10.5,10.573476702508966,3.2467532467532467,18.879668049792524,5.6402439024390265,5.263157894736841,4.964539007092202,10.78838174273859,11.656441717791411,8.361204013377924,21.428571428571427,3.669724770642205,11.523046092184366,10.921501706484646,21.0,3.7401574803149633,12.787723785166245,7.744107744107742,3.639846743295021,19.51219512195122,11.956521739130435,9.341500765696786,11.144730206757435,0.0,7.521186440677968,4.847396768402156,5.333333333333335,11.254851228978008,7.812500000000002,2.3529411764705883,7.37463126843658,10.958904109589051,8.43373493975904,19.76284584980237,5.312499999999995,7.111756168359936,8.290155440414505,4.225352112676059,0.8064516129032258,5.299380591878877,6.995884773662551,29.32692307692308,2.061855670103093,2.068965517241381,3.482587064676616,10.852713178294572,5.494505494505494,2.836879432624116,13.030303030303031,4.430379746835442,2.4213075060532687,7.186858316221764,13.157894736842108,11.618257261410788,7.157894736842105,4.96894409937888,10.154525386313471,6.918238993710692,5.934718100890204,11.775043936731102,8.656036446469253,5.769230769230771,8.11554332874828,2.793296089385474,8.18791946308725,5.940594059405939,14.775160599571738,3.6649214659685874,8.23970037453184,6.097560975609756,4.659498207885306,1.9305019305019304,3.2994923857868037,4.063205417607225,6.299212598425197,6.239460370994943,7.896857373086218,6.9672131147541005,6.227106227106228,4.927211646136621,3.577512776831348,5.383022774327125,6.823529411764706,2.810810810810812,12.742382271468149,7.558139534883727,13.82405745062837,2.558635394456291,12.94851794071763,6.352459016393442,7.763975155279504,11.924119241192416,6.567164179104481,5.65749235474006,9.42126514131898,9.668874172185433,4.424778761061947
143,5.084745762711862,5.208333333333331,9.374999999999996,2.840909090909092,39.95157384987893,6.818181818181818,4.899135446685877,6.088992974238875,3.875968992248056,8.52459016393443,25.0,43.24324324324324,2.428256070640177,3.736654804270465,5.076142131979698,22.72727272727273,13.04347826086957,12.601626016260166,8.362369337979096,2.586206896551724,7.142857142857144,5.098039215686276,10.909090909090908,2.2922636103151888,3.82513661202186,0.0,5.357142857142857,13.019693654266954,2.645502645502648,9.26430517711172,7.964601769911504,7.14285714285715,7.12694877505568,1.4354066985645932,9.162303664921463,16.310679611650492,1.3157894736842106,7.054673721340384,4.907975460122701,4.913294797687861,6.33608815426997,6.603773584905659,6.716417910447765,7.407407407407411,8.128078817733988,4.214559386973176,3.1496062992125964,6.060606060606063,0.4048582995951415,4.016064257028111,0.0,25.714285714285715,8.143939393939394,18.003565062388596,8.571428571428571,4.680851063829789,3.303303303303302,9.473684210526317,6.211180124223606,22.399999999999995,5.498281786941584,4.7029702970297,10.8411214953271,3.4246575342465766,8.965517241379308,5.053191489361703,3.508771929824564,6.106870229007635,1.4534883720930225,3.5422343324250662,1.675977653631285,0.0,6.837606837606837,3.703703703703705,1.8348623853211017,6.211180124223604,5.487804878048781,20.0,7.25806451612903,9.066305818673875,4.7619047619047645,7.086614173228342,3.4682080924855483,3.472222222222223,9.03614457831325,3.7037037037037046,3.676470588235295,7.291666666666674,1.886792452830188,3.6697247706422,11.888111888111888,4.2288557213930345,0.0,12.021857923497269,7.109004739336495,6.493506493506496,5.769230769230769,10.138248847926272,3.45744680851064,3.972366148531951,7.643312101910819,4.878048780487804,7.823960880195599,5.485232067510552,5.444887118193887,7.125307125307127,5.729166666666665,9.090909090909092,3.743315508021388,7.7981651376146734,7.365439093484422,7.803468208092488,0.0,5.785123966942151,3.1007751937984507,4.1501976284585,10.081743869209808,7.3170731707317085,5.670103092783507,5.772495755517827,5.295315682281054,2.35294117647059,4.232804232804234,1.63132137030995,3.013698630136985,3.4188034188034178,7.086614173228346,5.577689243027887,8.556149732620327,4.601226993865031,4.967320261437908,3.466666666666667,3.3962264150943384,3.891708967851099,7.662835249042145,4.347826086956521,9.629629629629628
144,100.0,83.58208955223881,89.18918918918916,81.24999999999999,78.68852459016391,88.23529411764706,71.79487179487178,88.88888888888889,92.36111111111111,100.0,79.41176470588235,85.99999999999999,87.65432098765432,95.23809523809524,92.50000000000004,0.0,81.98198198198196,78.4615384615385,74.54545454545455,86.44067796610167,92.72727272727272,61.90476190476191,72.22222222222221,72.72727272727273,86.36363636363635,94.44444444444444,76.27118644067798,88.81118881118884,93.10344827586206,94.5945945945946,98.21428571428572,87.80487804878051,80.0,76.92307692307692,95.45454545454544,100.0,58.73015873015871,92.70833333333336,86.44067796610172,94.11764705882354,100.0,91.30434782608695,100.0,95.2380952380952,82.69230769230768,91.11111111111111,96.42857142857144,89.23076923076925,98.03921568627452,84.72222222222224,80.0,85.0,83.65384615384616,92.07920792079209,0.0,92.10526315789474,95.34883720930232,75.67567567567568,97.70114942528735,94.64285714285714,93.75000000000004,90.1639344262295,84.67741935483869,100.0,91.03448275862073,85.41666666666664,93.93939393939397,100.0,61.19402985074627,90.47619047619048,73.07692307692311,100.0,95.0,87.50000000000003,96.92307692307692,84.61538461538463,83.33333333333333,88.23529411764709,86.84210526315792,84.57142857142857,100.0,72.7272727272727,94.44444444444444,83.33333333333333,81.25,83.3333333333333,91.66666666666669,94.11764705882354,94.73684210526316,84.21052631578948,100.0,88.73239436619718,100.0,76.7441860465116,93.5483870967742,100.0,86.66666666666664,96.0,85.18518518518522,86.31578947368423,85.13513513513516,85.41666666666663,67.16417910447764,86.66666666666667,86.20689655172414,87.93103448275862,84.6153846153846,66.66666666666667,91.83673469387752,81.81818181818181,84.44444444444444,86.95652173913045,100.0,85.71428571428575,100.0,93.02325581395348,94.9367088607595,100.0,68.57142857142857,90.9090909090909,91.89189189189192,90.9090909090909,92.6829268292683,93.75,88.23529411764703,89.47368421052632,76.74418604651163,100.0,90.38461538461536,100.0,92.10526315789475,88.46153846153847,90.0,78.94736842105266,100.0,82.14285714285714,49.99999999999999
145,99.21259842519684,85.29980657640232,96.46017699115043,97.8494623655914,62.76041666666668,97.72727272727272,95.6989247311828,96.72578444747612,92.86393910561372,97.62611275964392,97.5,99.5575221238938,97.43243243243244,94.6927374301676,95.0,97.2027972027972,93.0390492359932,98.35164835164836,97.78481012658229,97.70992366412214,97.1677559912854,97.85714285714286,98.23529411764706,98.11912225705328,96.75675675675676,98.92183288409704,99.18864097363084,36.76680972818312,98.55072463768116,93.92523364485982,92.04892966360856,96.44128113879005,97.97297297297295,94.91525423728814,94.1972920696325,90.37656903765692,96.81908548707752,96.02763385146804,97.89303079416533,98.26498422712932,97.73242630385488,87.1313672922252,83.54037267080746,98.8009592326139,91.13001215066828,93.65750528541226,99.35064935064936,93.73297002724796,99.69325153374233,99.51807228915662,100.0,100.0,96.10051993067592,95.59748427672956,99.1304347826087,92.5207756232687,96.14243323442136,100.0,99.01639344262296,96.68141592920354,100.0,89.42172073342736,96.10545236668662,96.29629629629628,96.63409337676438,93.54207436399216,94.60043196544277,89.17835671342685,99.53703703703704,100.0,98.3402489626556,98.61111111111111,90.97744360902256,93.98148148148148,97.59825327510916,88.54961832061069,95.9090909090909,93.22033898305084,98.48484848484848,96.92092372288312,70.37037037037035,74.33155080213903,98.68995633187772,96.03960396039604,96.55172413793105,99.44444444444444,81.48148148148148,97.196261682243,96.5034965034965,97.0074812967581,85.13513513513516,98.40954274353876,96.51741293532338,96.3157894736842,97.26775956284152,95.91002044989776,96.80589680589682,90.9090909090909,94.11764705882354,95.14672686230249,89.2857142857143,84.18079096045197,78.3157894736842,96.39278557114228,93.98907103825135,93.97089397089395,99.20212765957449,96.58536585365852,75.34246575342465,96.2837837837838,99.16666666666669,80.92105263157895,96.90721649484536,94.21965317919076,98.32535885167464,96.85534591194968,76.77100494233937,78.16901408450701,93.68029739776952,91.46341463414636,88.96713615023474,88.3495145631068,92.49448123620309,88.54748603351955,96.90721649484536,94.1908713692946,63.67924528301885,94.38202247191012,93.75,97.14285714285714,98.6138613861386,94.95412844036696,99.10313901345292,97.11684370257969,95.6989247311828,74.29305912596399,92.9166666666667
146,84.21052631578948,88.8412017167382,100.0,95.5223880597015,85.02824858757064,85.71428571428571,100.0,90.88838268792708,89.60709759188846,92.39766081871348,93.65558912386707,69.04761904761905,88.04920913884007,91.32075471698111,89.02439024390245,47.36842105263158,88.95184135977337,93.50649350649353,92.08494208494209,83.17757009345794,80.41237113402062,80.76923076923077,76.0,95.04950495049503,80.0,59.88023952095807,83.68794326241135,93.63425925925924,96.52509652509652,85.03401360544218,93.9068100358423,88.11188811188809,93.14285714285714,85.95505617977528,85.8934169278997,93.07359307359307,62.406015037594,84.44976076555025,89.86301369863014,93.44262295081968,86.07594936708861,83.15412186379929,93.07692307692308,92.15686274509804,90.78014184397163,90.96385542168674,95.15418502202644,91.41274238227147,92.99781181619257,62.71186440677968,87.7005347593583,100.0,93.801652892562,84.40366972477064,94.0,92.5925925925926,86.81818181818181,95.3846153846154,89.39393939393938,84.64163822525597,100.0,92.46031746031746,87.14462299134735,96.29629629629628,84.10852713178295,92.16152019002377,82.08955223880596,88.79668049792531,89.83957219251337,91.57894736842104,90.38461538461536,92.1658986175115,88.17733990147784,80.79096045197738,96.1038961038961,95.4054054054054,84.82758620689656,88.88888888888889,86.61971830985915,91.19226638023628,83.33333333333333,86.875,93.6842105263158,84.79999999999998,84.19354838709677,90.74074074074076,84.05797101449275,81.57894736842105,85.71428571428571,82.80254777070064,87.42138364779875,90.08498583569406,69.86301369863014,86.17886178861788,89.78328173374614,79.7872340425532,86.88524590163935,84.02366863905326,85.71428571428571,91.86691312384472,80.16949152542372,88.88888888888889,82.90155440414507,87.3076923076923,76.90531177829101,80.12820512820512,80.71748878923766,85.03937007874016,94.44444444444444,85.71428571428571,86.5079365079365,81.437125748503,72.22222222222224,85.29411764705883,89.16256157635468,75.86206896551724,90.4051172707889,91.91176470588236,86.47342995169082,84.24908424908425,79.84790874524715,86.40776699029126,71.48760330578513,89.25925925925927,97.38805970149254,89.6969696969697,90.0,89.1891891891892,94.13265306122447,93.43065693430655,81.9112627986348,89.28571428571429,73.01587301587301,87.78625954198473,83.06878306878306,64.07185628742515,84.73282442748092
